date,1 - Título,1 - URL,2 - Título,2 - URL,3 - Título,3 - URL,4 - Título,4 - URL,5 - Título,5 - URL,6 - Título,6 - URL,7 - Título,7 - URL,8 - Título,8 - URL,9 - Título,9 - URL,10 - Título,10 - URL,11 - Título,11 - URL,12 - Título,12 - URL,13 - Título,13 - URL,14 - Título,14 - URL,15 - Título,15 - URL,16 - Título,16 - URL,17 - Título,17 - URL,18 - Título,18 - URL,19 - Título,19 - URL,20 - Título,20 - URL,21 - Título,21 - URL,22 - Título,22 - URL,23 - Título,23 - URL,24 - Título,24 - URL,25 - Título,25 - URL,26 - Título,26 - URL,27 - Título,27 - URL,28 - Título,28 - URL,29 - Título,29 - URL,30 - Título,30 - URL
"""2017-01-02T23:23:00.580Z""",V�deo mostra turista atingida por raio; v�tima est� em estado grave,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846468-video-mostra-turista-atingida-por-raio-vitima-esta-em-estado-grave.shtml,Maior matan�a em pres�dios desde o Carandiru deixa 56 v�timas no AM,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846359-rebeliao-que-ja-dura-17-horas-no-am-tem-ao-menos-25-mortos-diz-policia.shtml,"Em recado ao STF, Maia diz que elei��o na C�mara � quest�o interna",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/poder/2017/01/1846492-em-recado-ao-stf-maia-diz-que-eleicao-na-camara-e-questao-interna.shtml,Lojas d�o descontos de at� 70% para queimar estoque de 2016,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/mercado/2017/01/1846254-lojas-dao-descontos-de-ate-70-para-queimar-estoque-de-2016.shtml,"Foi uma trag�dia, um horror, repetia sobrevivente de chacina em enterro",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846388-foi-uma-tragedia-um-horror-repetia-sobrevivente-de-chacina-em-enterro.shtml,"Rebeli�o no AM tem corpos esquartejados e sem cabe�a, diz juiz",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846500-rebeliao-no-am-tem-corpos-esquartejados-e-sem-cabeca-diz-juiz.shtml,Pimentel usa helic�ptero para buscar filho ap�s R�veillon e gera cr�ticas,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/poder/2017/01/1846390-pimentel-usa-helicoptero-para-buscar-filho-apos-reveillon-e-gera-criticas.shtml,Menino morto em chacina disse a professora que mataria o pai,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846358-menino-morto-em-chacina-em-campinas-disse-que-mataria-o-pai.shtml,M�nica Bergamo: Possibilidade de filia��o de Roberto Justus j� causa ru�dos no PMDB,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/01/1845878-possibilidade-de-filiacao-de-roberto-justus-ja-causa-ruidos-no-pmdb.shtml,Pol�cia grega est� no Rio para investigar morte de embaixador,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846501-policia-grega-esta-no-rio-para-investigar-morte-de-embaixador.shtml,Procura-se profissional flex�vel: veja quais carreiras v�o 'bombar' em 2017,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/sobretudo/carreiras/2017/01/1845609-procura-se-profissional-flexivel-veja-quais-carreiras-vao-bombar-em-2017.shtml,Lojas d�o descontos de at� 70% para queimar estoque de 2016,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/mercado/2017/01/1846254-lojas-dao-descontos-de-ate-70-para-queimar-estoque-de-2016.shtml,"'Binge watching' eleva risco de morte precoce, dizem estudos",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/ilustrada/2017/01/1846129-binge-watching-eleva-risco-de-morte-precoce-dizem-estudos.shtml,Volume de dados da Lava Jato leva PF a criar novo sistema,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/poder/2017/01/1846272-neo-volume-de-dados-da-lava-jato-forca-pf-a-criar-novo-sistema.shtml,"Luiz Felipe Pond�: Dizer ""gra�as a Deus"" � reconhecer a fr�gil beleza da vida",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/luizfelipeponde/2017/01/1846264-dizer-gracas-a-deus-e-reconhecer-a-fragil-beleza-da-vida.shtml,Dupla de 'Largados e Pelados' encara desafios de sobreviv�ncia no Brasil,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/ilustrada/2017/01/1846234-dupla-de-largados-e-pelados-encara-desafios-de-sobrevivencia-no-brasil.shtml,Cadastro de propriedades rurais n�o impede desmate ilegal na Amaz�nia,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/ambiente/2017/01/1846064-cadastro-de-propriedades-rurais-nao-impede-desmate-ilegal-na-amazonia.shtml,Doria se veste de gari e diz que vai limpar as ruas de SP todas as semanas,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846329-doria-promete-se-vestir-de-gari-e-limpar-as-ruas-todas-as-semanas.shtml,Ronaldo Lemos: Estados desprezam privacidade de contribuintes,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/ronaldolemos/2017/01/1846243-estados-desprezam-privacidade-de-contribuintes.shtml,Col�nias do interior falam idioma que n�o existe mais nem em outros pa�ses,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2016/12/1845933-colonias-mantem-dialetos-e-cultura-estrangeira-no-interior-do-brasil.shtml,Doria se veste de gari e diz que vai limpar as ruas de SP todas as semanas,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846329-doria-promete-se-vestir-de-gari-e-limpar-as-ruas-todas-as-semanas.shtml,Pimentel usa helic�ptero para buscar filho ap�s R�veillon e gera cr�ticas,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/poder/2017/01/1846390-pimentel-usa-helicoptero-para-buscar-filho-apos-reveillon-e-gera-criticas.shtml,Maior matan�a em pres�dios desde o Carandiru deixa 56 v�timas no AM,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/cotidiano/2017/01/1846359-rebeliao-que-ja-dura-17-horas-no-am-tem-ao-menos-25-mortos-diz-policia.shtml,"Cassa��o de Temer seria golpe 2, diz Luiz Marinho",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/poder/2017/01/1846284-cassacao-de-temer-seria-golpe-2-diz-luiz-marinho.shtml,Expatriados do bingo aguardam volta do jogo para retornar ao pa�s,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/mercado/2017/01/1846114-expatriados-do-bingo-aguardam-volta-do-jogo-para-retornar-ao-pais.shtml,Le�o Serva: Haddad: decifra-te ou ser� devorado,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/leaoserva/2017/01/1846279-haddad-decifra-te-ou-sera-devorado.shtml,Janio de Freitas: Desejar 'feliz 2017' � uma extravag�ncia c�mica,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/janiodefreitas/2017/01/1846104-desejar-feliz-2017-e-uma-extravagancia-comica.shtml,Jaime Spitzcovsky: O recorde de Netanyahu e o processo de paz israelo-palestino,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/jaimespitzcovsky/2017/01/1846270-o-recorde-de-netanyahu-e-o-processo-de-paz-israelo-palestino.shtml,"Elio Gaspari: Em seu mundo encantado, Temer roda o pa�s prometendo fantasias",http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/colunas/eliogaspari/2017/01/1846078-em-seu-mundo-encantado-temer-roda-o-pais-prometendo-fantasias.shtml,Artista que pintou muro ap�s morte de Fidel est� preso sem acusa��o formal,http://web.archive.org/web/20170103002358/http://www1.folha.uol.com.br/mundo/2017/01/1846161-artista-cubano-que-pintou-muros-apos-morte-de-fidel-esta-preso-ha-mais-de-um-mes-sem-acusacao-formal.shtml
"""2017-01-10T00:54:00.180Z""","Em meio a a��o de cassa��o, Temer viaja com Mendes para Portugal",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/poder/2017/01/1848268-em-meio-a-acao-de-cassacao-temer-viaja-com-mendes-para-portugal.shtml,"S�o Paulo usa marca no cal��o por meses, n�o recebe e perde restaurante",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/esporte/2017/01/1847941-sao-paulo-lamenta-contrato-de-patrocinio-que-trouxe-prejuizo.shtml,Promotor de SP diz que magistrada do Amazonas tem 'carinha' de faxineira,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/cotidiano/2017/01/1848216-promotor-de-sp-diz-que-magistrada-do-amazonas-tem-carinha-de-faxineira.shtml,"Arquiteto da Berrini, Carlos Bratke morre aos 74 anos em S�o Paulo",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/ilustrada/2017/01/1848397-arquiteto-da-berrini-carlos-bratke-morre-aos-74-anos-em-sao-paulo.shtml,Ministra suspende a��o que impede bloqueio de contas do Rio,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mercado/2017/01/1848389-ministra-suspende-acao-que-impede-bloqueio-de-contas-do-rio.shtml,"Legislativo aprova abandono de cargo de Maduro, mas Justi�a anula decis�o",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mundo/2017/01/1848380-legislativo-aprova-abandono-de-cargo-de-maduro-mas-justica-anula-decisao.shtml,Chegada de Felipe Melo acirra disputa por posi��o no Palmeiras,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/esporte/2017/01/1848099-chegada-de-felipe-melo-acirra-disputa-por-posicao-no-palmeiras.shtml,Alckmin se nega a receber notifica��o que veta aumento de passagens em SP,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/cotidiano/2017/01/1848266-gestao-alckmin-nao-recebe-notificacao-que-barra-aumento-de-integracao.shtml,Meryl Streep comove no Globo de Ouro com discurso cr�tico a Trump,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/ilustrada/2017/01/1848172-meryl-streep-comove-no-globo-de-ouro-com-critica-a-trump.shtml,Passageiros trocam avi�o por �nibus durante a crise,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/cotidiano/2017/01/1848213-passageiros-trocam-aviao-por-onibus-durante-a-crise.shtml,"Solid�o pode ser veneno para a sa�de de idosos, dizem estudos",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/equilibrioesaude/2017/01/1847827-solidao-pode-ser-veneno-para-a-saude-de-idosos-dizem-estudos.shtml,Tribunais gastam at� R$ 55 mil com passagem de ministros para o exterior,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/poder/2017/01/1848124-tribunais-gastam-ate-r-55-mil-com-passagem-de-ministros-para-o-exterior.shtml,Tens�o imigrat�ria em Portugal cresce com legaliza��o mais dif�cil,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mundo/2017/01/1848169-tensao-imigratoria-em-portugal-cresce-com-legalizacao-mais-dificil.shtml,Meryl Streep comove no Globo de Ouro com discurso cr�tico a Trump,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/ilustrada/2017/01/1848172-meryl-streep-comove-no-globo-de-ouro-com-critica-a-trump.shtml,"Empossados, novos prefeitos nomeiam parentes para secretarias",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/poder/2017/01/1848103-empossados-novos-prefeitos-nomeiam-parentes-para-secretarias.shtml,Start-ups criam ponte para investidor financiar empresas,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mercado/2017/01/1848132-start-ups-criam-ponte-para-investidor-financiar-empresas.shtml,Eg�pcio quer Oi no 'caminho certo' com experi�ncia de pa�ses emergentes,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mercado/2017/01/1848111-egipcio-quer-oi-no-caminho-certo-com-experiencia-de-paises-emergentes.shtml,Luiz Felipe Pond�: Estou convencido de que fazer planos precisos para o futuro nos adoece,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/colunas/luizfelipeponde/2017/01/1848100-estou-convencido-de-que-fazer-planos-precisos-para-o-futuro-nos-adoece.shtml,Shopping virtual � op��o para pequenos empres�rios,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mercado/2017/01/1847606-shopping-virtual-e-opcao-para-pequenos-empresarios.shtml,Morre aos 91 anos o fil�sofo e soci�logo polon�s Zygmunt Bauman,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/ilustrada/2017/01/1848245-morre-aos-91-o-filosofo-e-sociologo-polones-zygmunt-bauman.shtml,Atentado piora clima entre Israel e palestinos antes de negocia��o de paz,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mundo/2017/01/1848075-atentado-piora-clima-entre-israel-e-palestinos-antes-de-negociacao-de-paz.shtml,"Pastor Valdemiro, l�der da Igreja Mundial, � esfaqueado em culto em SP",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/cotidiano/2017/01/1848052-pastor-valdemiro-lider-da-igreja-mundial-e-esfaqueado-em-culto-em-sp.shtml,Meryl Streep comove no Globo de Ouro com discurso cr�tico a Trump,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/ilustrada/2017/01/1848172-meryl-streep-comove-no-globo-de-ouro-com-critica-a-trump.shtml,Tribunais gastam at� R$ 55 mil com passagem de ministros para o exterior,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/poder/2017/01/1848124-tribunais-gastam-ate-r-55-mil-com-passagem-de-ministros-para-o-exterior.shtml,Entenda o caos e poss�veis solu��es para o sistema carcer�rio do pa�s,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/cotidiano/2017/01/1847986-populacao-carceraria-no-brasil-mais-do-que-dobrou-nos-ultimos-15-anos.shtml,Ex-mulher de deputado do mensal�o pede asilo pol�tico nos Estados Unidos,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/poder/2017/01/1847917-ex-mulher-de-deputado-do-mensalao-pede-asilo-politico-nos-estados-unidos.shtml,Janio de Freitas: Massacres expressam a realidade mal conhecida de perigos que nos rondam,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/colunas/janiodefreitas/2017/01/1847918-massacres-expressam-a-realidade-mal-conhecida-de-perigos-que-nos-rondam.shtml,"A�cio Neves: Pris�o deve ser lugar de justi�a, n�o de vingan�a da sociedade",http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/colunas/aecioneves/2017/01/1848127-prisao-deve-ser-lugar-de-justica-nao-de-vinganca-da-sociedade.shtml,Cidadezinha dos EUA � 'tomada' por igrejas evang�licas brasileiras,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mundo/2017/01/1848020-cidadezinha-dos-eua-e-tomada-por-igrejas-evangelicas-brasileiras.shtml,Apenas 4% dos brasileiros poupam para a aposentadoria,http://web.archive.org/web/20170110015418/http://www1.folha.uol.com.br/mercado/2017/01/1847930-apenas-4-dos-brasileiros-poupam-para-a-aposentadoria.shtml
"""2017-01-11T19:31:00.310Z""","'Tem de arrancar mais uma cabe�a a�', diz, em v�deo, policial a preso do AM",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/cotidiano/2017/01/1848663-tem-de-arrancar-mais-uma-cabeca-ai-diz-em-video-policial-a-preso-do-am.shtml,Auditoria acha rombo de R$ 42 mi em compra de material escolar em SP,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/educacao/2017/01/1848891-auditoria-acha-rombo-de-r-42-mi-em-compra-de-material-escolar-em-sp.shtml,"Ap�s mais de 15 anos, Bernardinho deixa sele��o de v�lei; Renan assume",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/esporte/2017/01/1848931-apos-mais-de-15-anos-bernardinho-deixa-selecao-masculina-de-volei.shtml,Decorador de casamentos � absolvido de suspeita de calote em noiva no DF,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/cotidiano/2017/01/1848819-decorador-de-casamentos-e-absolvido-de-suspeita-de-calote-em-noiva-no-df.shtml,Obras na Dutra ficar�o para a pr�xima d�cada,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mercado/2017/01/1848729-obras-na-dutra-ficarao-para-a-proxima-decada.shtml,"'Sim, n�s fizemos'; leia a �ntegra do discurso de despedida de Obama",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mundo/2017/01/1848831-sim-nos-fizemos-leia-a-integra-do-discurso-de-despedida-de-obama.shtml,"Ter a simpatia de Putin � 'vantagem', diz Trump em entrevista coletiva",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mundo/2017/01/1848889-ter-a-simpatia-de-putin-e-vantagem-diz-trump-em-entrevista-coletiva.shtml,Lula defende elei��o em 2017 e diz 'n�s voltaremos' em ato do MST,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/poder/2017/01/1848911-lula-defende-eleicao-em-2017-e-diz-nos-voltaremos-em-ato-do-mst.shtml,Maur�cio Stycer: 'JN' trata de forma desigual protestos de artistas contra Trump e Temer,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/mauriciostycer/2017/01/1848859-jn-trata-de-forma-desigual-protestos-de-artistas-contra-trump-e-temer.shtml,M�nica Bergamo: Manifesto de juristas e advogados pede ren�ncia de Alexandre de Moraes,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/01/1848923-manifesto-de-juristas-e-advogados-pede-renuncia-de-alexandre-de-moraes.shtml,"Gatices: 
		
		Confira sete sinais que s�o demonstra��es de amor dos gatos pelos humanos",http://web.archive.org/web/20170111203131/http://gatices.blogfolha.uol.com.br/2017/01/10/confira-sete-sinais-que-sao-demonstracoes-de-amor-dos-gatos-pelos-humanos/,Praga de pernilongos perturba sono de moradores da �rea do rio Pinheiros,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/cotidiano/2017/01/1848773-praga-de-pernilongos-perturba-sono-de-moradores-da-area-do-rio-pinheiros.shtml,"'Sim, n�s fizemos'; leia a �ntegra do discurso de despedida de Obama",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mundo/2017/01/1848831-sim-nos-fizemos-leia-a-integra-do-discurso-de-despedida-de-obama.shtml,"Canad�, Peru e Jamaica est�o entre os melhores destinos para 2017; veja lista",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/turismo/2017/01/1847612-canada-peru-e-jamaica-estao-entre-os-melhores-destinos-para-2017-veja-lista.shtml,Ind�strias podem perder R$ 3 bilh�es em incentivos fiscais,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mercado/2017/01/1848760-industrias-podem-perder-r-3-bilhoes-em-incentivos-fiscais.shtml,Cientista ensina como ter sucesso no trabalho ao controlar distra��o digital,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/equilibrioesaude/2017/01/1848390-cientista-ensina-como-ter-sucesso-no-trabalho-ao-controlar-distracao-digital.shtml,"'N�o houve transi��o', diz ex-diretor da Biblioteca M�rio de Andrade",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/ilustrada/2017/01/1848711-nao-houve-transicao-diz-ex-diretor-da-biblioteca-mario-de-andrade.shtml,Obras na Dutra ficar�o para a pr�xima d�cada,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mercado/2017/01/1848729-obras-na-dutra-ficarao-para-a-proxima-decada.shtml,Conhe�a 18 institui��es para fazer trabalho volunt�rio inclusive de casa,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/empreendedorsocial/2017/01/1848252-conheca-18-instituicoes-para-fazer-trabalho-voluntario-inclusive-de-casa.shtml,"MORTON SCHEINBERG: 
		
		Doutor WhatsApp",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/opiniao/2017/01/1848755-doutor-whatsapp.shtml,M�nica Bergamo: PT tem esperan�a de que STF garanta a Lula o direito de disputar a Presid�ncia,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/01/1848398-pt-tem-esperanca-de-que-stf-garanta-a-lula-o-direito-de-disputar-a-presidencia.shtml,Maur�cio Stycer: 'JN' trata de forma desigual protestos de artistas contra Trump e Temer,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/mauriciostycer/2017/01/1848859-jn-trata-de-forma-desigual-protestos-de-artistas-contra-trump-e-temer.shtml,Servidores da era PT se mant�m em cargos estrat�gicos do governo Temer,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/poder/2017/01/1848437-servidores-da-era-pt-se-mantem-em-cargos-estrategicos-do-governo-temer.shtml,Kim Kataguiri: Pres�dios precisam ser privatizados imediatamente,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/kim-kataguiri/2017/01/1848507-presidios-precisam-ser-privatizados-imediatamente.shtml,Lula retoma agenda pol�tica com atos na Bahia e no DF,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/poder/2017/01/1848625-lula-retoma-agenda-politica-com-atos-na-bahia-e-no-df.shtml,"Divis�es s�o amea�a � democracia, diz Obama em discurso de despedida",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/mundo/2017/01/1848799-divisoes-do-pais-sao-ameaca-a-democracia-diz-obama.shtml,"Vanessa Grazziotin: Pavoroso, sim! Acidente, n�o!",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/vanessa-grazziotin/2017/01/1848434-pavoroso-sim-acidente-nao.shtml,Lula defende elei��o em 2017 e diz 'n�s voltaremos' em ato do MST,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/poder/2017/01/1848911-lula-defende-eleicao-em-2017-e-diz-nos-voltaremos-em-ato-do-mst.shtml,"Benjamin Steinbruch: A ind�stria brasileira precisa de socorro, sem preconceitos",http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/colunas/benjaminsteinbruch/2017/01/1848455-a-industria-brasileira-precisa-de-socorro-sem-preconceitos.shtml,Senado vira ref�gio de petistas que perderam cargos,http://web.archive.org/web/20170111203131/http://www1.folha.uol.com.br/poder/2017/01/1848438-senado-vira-refugio-de-petistas-que-perderam-seua-cargos.shtml
