date,1 - Título,1 - URL,2 - Título,2 - URL,3 - Título,3 - URL,4 - Título,4 - URL,5 - Título,5 - URL
"""2017-07-20T13:33:00.250Z""","Fala sobre 'fingir que trabalham' não era para todos os médicos, diz ministro",http://web.archive.org/web/20170720153325/http://g1.globo.com/politica/noticia/fala-sobre-fingem-que-trabalham-nao-era-para-todos-os-medicos-diz-ministro.ghtml,Temer elogia 'eficiência' do governo antes do anúncio de aumento de tributos,http://web.archive.org/web/20170720153325/http://g1.globo.com/politica/noticia/temer-elogia-contas-e-eficiencia-do-governo-antes-de-anuncio-do-aumento-de-tributos.ghtml,"Lei que libera R$ 102,3 milhões para passaportes é publicada no 'Diário Oficial'",http://web.archive.org/web/20170720153325/http://g1.globo.com/politica/noticia/lei-que-libera-r-1023-milhoes-para-passaportes-e-publicada-no-diario-oficial.ghtml,Reforma trabalhista é aprovada no Senado; confira o que muda na lei,http://web.archive.org/web/20170720153325/http://g1.globo.com/economia/noticia/reforma-trabalhista-e-aprovada-no-senado-confira-o-que-muda-na-lei.ghtml,"Temer sanciona projeto que libera R$ 102,3 milhões para produção de passaportes",http://web.archive.org/web/20170720153325/http://g1.globo.com/politica/noticia/temer-sanciona-projeto-que-libera-r-1023-milhoes-para-producao-de-passaportes.ghtml
"""2017-07-21T12:37:00.480Z""",Manifestantes protestam contra o governo Temer e em defesa de Lula em SP,http://web.archive.org/web/20170721143748/http://g1.globo.com/sao-paulo/noticia/manifestantes-protestam-contra-o-governo-temer-e-em-defesa-de-lula-em-sp.ghtml,"Tornozeleiras eletrônicas monitoram mais de 24 mil presos no país, diz levantamento",http://web.archive.org/web/20170721143748/http://g1.globo.com/politica/noticia/tornozeleiras-eletronicas-monitoram-mais-de-24-mil-presos-no-pais-diz-levantamento.ghtml,Senado deve votar projeto que obriga preso a pagar pela própria tornozeleira,http://web.archive.org/web/20170721143748/http://g1.globo.com/politica/noticia/senado-deve-votar-projeto-que-obriga-preso-a-pagar-pela-propria-tornozeleira.ghtml,Defesa de Lula recorre ao TRF4 contra bloqueio de bens,http://web.archive.org/web/20170721143748/http://g1.globo.com/rs/rio-grande-do-sul/noticia/defesa-de-lula-recorre-contra-bloqueio-de-bens-no-trf4.ghtml,"Morre aos 76 anos em São Paulo Marco Aurélio Garcia, ex-assessor de Lula e Dilma",http://web.archive.org/web/20170721143748/http://g1.globo.com/politica/noticia/morre-aos-76-anos-em-sao-paulo-marco-aurelio-garcia-ex-assessor-de-lula-e-dilma.ghtml
"""2017-07-23T18:14:00.130Z""","BNDES oferecerá R$ 15 bilhões em crédito para pequenas empresas, diz ministro",http://web.archive.org/web/20170723201413/http://g1.globo.com/economia/noticia/bndes-oferecera-r-15-bilhoes-em-credito-para-pequenas-empresas-diz-ministro.ghtml,Nova regra reduz exigências ao cidadão para prestação de serviço público,http://web.archive.org/web/20170723201413/http://g1.globo.com/economia/noticia/nova-regra-reduz-exigencias-ao-cidadao-para-prestacao-de-servico-publico.ghtml,Reforma trabalhista é aprovada no Senado; confira o que muda na lei,http://web.archive.org/web/20170723201413/http://g1.globo.com/economia/noticia/reforma-trabalhista-e-aprovada-no-senado-confira-o-que-muda-na-lei.ghtml,"Lula passa por exame periódico e resultados são normais, diz boletim",http://web.archive.org/web/20170723201413/http://g1.globo.com/sao-paulo/noticia/lula-passa-por-exame-periodico-e-resultados-sao-normais-diz-boletim.ghtml,AGU recorre à Justiça para barrar visita íntima a 68 detentos em presídios federais,http://web.archive.org/web/20170723201413/http://g1.globo.com/distrito-federal/noticia/agu-recorre-a-justica-para-barrar-visita-intima-a-68-detentos-em-presidios-federais.ghtml
"""2017-07-27T14:07:00.540Z""","Após 200 mil perícias, governo cancela 180 mil auxílios-doença, diz ministério",http://web.archive.org/web/20170727160754/http://g1.globo.com/politica/noticia/apos-200-mil-pericias-governo-cancela-180-mil-auxilios-doenca-diz-ministerio.ghtml,Oposição deve esvaziar sessão destinada à votação da denúncia contra Temer,http://web.archive.org/web/20170727160754/http://g1.globo.com/politica/noticia/oposicao-deve-esvaziar-sessao-destinada-a-votacao-da-denuncia-contra-temer.ghtml,"Governo Temer é aprovado por 5% e reprovado por 70%, diz Ibope",http://web.archive.org/web/20170727160754/http://g1.globo.com/politica/noticia/governo-temer-e-aprovado-por-5-e-reprovado-por-70-diz-ibope.ghtml,Tribunal derruba decisão de juiz que proibiu e libera reajuste de combustíveis,http://web.archive.org/web/20170727160754/http://g1.globo.com/politica/noticia/tribunal-regional-federal-derruba-decisao-de-juiz-e-revalida-reajuste-de-combustiveis.ghtml,"Universidades, fiscalização, policiamento nas estradas: veja serviços parados ou reduzidos por falta de dinheiro federal",http://web.archive.org/web/20170727160754/http://g1.globo.com/politica/noticia/universidades-fiscalizacao-policiamento-nas-estradas-veja-servicos-parados-ou-reduzidos-por-falta-de-dinheiro-federal.ghtml
"""2017-07-31T07:39:00.570Z""",Temer faz visita-relâmpago ao Rio e diz que ação de tropas federais no estado pode ser prorrogada,http://web.archive.org/web/20170731093957/http://g1.globo.com/rio-de-janeiro/noticia/temer-sinaliza-novas-fases-e-diz-que-pode-prorrogar-acoes-federais-de-seguranca-no-rj.ghtml,"Orientação é marcar presença, diz Perondi sobre votação de denúncia contra Temer",http://web.archive.org/web/20170731093957/http://g1.globo.com/politica/noticia/orientacao-e-marcar-presenca-em-plenario-diz-vice-lider-do-governo-sobre-votacao-de-denuncia.ghtml,O que a Lava Jato revela sobre a origem 'mágica' do Direito,http://web.archive.org/web/20170731093957/http://g1.globo.com/politica/operacao-lava-jato/noticia/o-que-a-lava-jato-revela-sobre-a-origem-magica-do-direito.ghtml,Saiba como será a sessão em que a Câmara decidirá se admite denúncia contra Temer,http://web.archive.org/web/20170731093957/http://g1.globo.com/politica/noticia/saiba-como-sera-a-sessao-em-que-a-camara-decidira-se-admite-denuncia-contra-temer.ghtml,Câmara faz sessão nesta semana para votar denúncia contra Michel Temer,http://web.archive.org/web/20170731093957/http://g1.globo.com/politica/noticia/camara-faz-sessao-nesta-semana-para-votar-denuncia-contra-michel-temer.ghtml
"""2017-08-03T14:38:00.230Z""",Entenda como fica a denúncia contra Temer no STF após rejeição pela Câmara,http://web.archive.org/web/20170803163823/http://g1.globo.com/politica/noticia/entenda-como-fica-a-denuncia-contra-temer-no-stf-apos-rejeicao-pela-camara.ghtml,Ministra do STF dá 5 dias para Temer enviar explicações sobre aumento do combustível,http://web.archive.org/web/20170803163823/http://g1.globo.com/politica/noticia/ministra-da-5-dias-para-temer-apresentar-explicacoes-sobre-aumento-do-combustivel.ghtml,"Veja como votaram os deputados, por estado, em relação à denúncia contra Temer",http://web.archive.org/web/20170803163823/http://g1.globo.com/politica/noticia/veja-como-votaram-os-deputados-por-estado-em-relacao-a-denuncia-contra-temer.ghtml,"Prioridade agora é reforma da Previdência, diz ministro Eliseu Padilha",http://web.archive.org/web/20170803163823/http://g1.globo.com/politica/noticia/prioridade-agora-e-reforma-da-previdencia-diz-ministro-eliseu-padilha.ghtml,Veja como votaram os deputados por partido em relação à denúncia contra Temer,http://web.archive.org/web/20170803163823/http://g1.globo.com/politica/noticia/veja-como-votaram-os-deputados-por-partido-em-relacao-a-denuncia-contra-temer.ghtml
"""2017-08-08T22:54:00.070Z""",Defesa diz que Janot é suspeito e pede ao STF que o retire do inquérito de Temer,http://web.archive.org/web/20170809005407/http://g1.globo.com/politica/noticia/defesa-de-temer-pede-suspeicao-de-rodrigo-janot.ghtml,Sessão do Conselho de Ética do Senado tem bate-boca entre parlamentares; vídeos,http://web.archive.org/web/20170809005407/http://g1.globo.com/politica/noticia/sessao-do-conselho-de-etica-do-senado-tem-bate-boca-entre-parlamentares.ghtml,"Sem consenso, comissão cancela votação de relatório da reforma política",http://web.archive.org/web/20170809005407/http://g1.globo.com/politica/noticia/sem-consenso-comissao-cancela-votacao-de-relatorio-da-reforma-politica.ghtml,Relator da Lava Jato no STF homologa delação do ex-deputado Pedro Corrêa,http://web.archive.org/web/20170809005407/http://g1.globo.com/politica/noticia/relator-da-lava-jato-no-stf-homologa-delacao-de-pedro-correa.ghtml,Fachin dá aval para PF tentar recuperar dados de celular do coronel Lima,http://web.archive.org/web/20170809005407/http://g1.globo.com/politica/noticia/fachin-da-aval-para-pf-recuperar-dados-de-celular-do-coronel-lima.ghtml
"""2017-08-10T12:38:00.220Z""","Comissão da Câmara aprova 'distritão' e fundo de R$ 3,6 bilhões para campanhas",http://web.archive.org/web/20170810143822/http://g1.globo.com/politica/noticia/comissao-da-reforma-politica-aprova-distritao-para-eleicoes-de-2018-e-de-2020.ghtml,Comissão da Câmara aprova texto-base da reforma política; saiba o que está previsto,http://web.archive.org/web/20170810143822/http://g1.globo.com/politica/noticia/comissao-da-camara-aprova-texto-base-da-reforma-politica-saiba-o-que-esta-previsto.ghtml,TCU decide investigar valor e quantidade de salários pagos em 100 estatais,http://web.archive.org/web/20170810143822/http://g1.globo.com/economia/noticia/tcu-decide-investigar-valor-e-quantidade-de-salarios-pagos-em-100-estatais.ghtml,Mensalão: Polícia Federal e Procuradoria reabrem investigação sobre Lula,http://web.archive.org/web/20170810143822/http://g1.globo.com/politica/noticia/mensalao-policia-federal-e-procuradoria-reabrem-investigacao-sobre-lula.ghtml,Entenda o que é o 'distritão',http://web.archive.org/web/20170810143822/http://g1.globo.com/politica/noticia/entenda-o-que-e-o-distritao.ghtml
"""2017-08-10T14:53:00.410Z""","Comissão da Câmara aprova 'distritão' e fundo de R$ 3,6 bilhões para campanhas",http://web.archive.org/web/20170810165341/http://g1.globo.com/politica/noticia/comissao-da-reforma-politica-aprova-distritao-para-eleicoes-de-2018-e-de-2020.ghtml,Comissão da Câmara aprova texto-base da reforma política; saiba o que está previsto,http://web.archive.org/web/20170810165341/http://g1.globo.com/politica/noticia/comissao-da-camara-aprova-texto-base-da-reforma-politica-saiba-o-que-esta-previsto.ghtml,Entenda o que é o 'distritão',http://web.archive.org/web/20170810165341/http://g1.globo.com/politica/noticia/entenda-o-que-e-o-distritao.ghtml,TCU decide investigar valor e quantidade de salários pagos em 100 estatais,http://web.archive.org/web/20170810165341/http://g1.globo.com/economia/noticia/tcu-decide-investigar-valor-e-quantidade-de-salarios-pagos-em-100-estatais.ghtml,Comissão da reforma política decide manter cargos de vice no Executivo,http://web.archive.org/web/20170810165341/http://g1.globo.com/politica/noticia/comissao-da-reforma-politica-volta-atras-e-mantem-cargos-de-vice-no-executivo.ghtml
"""2017-08-15T23:26:00.150Z""",STJ mantém condenação de Bolsonaro por ofensas a Maria do Rosário,http://web.archive.org/web/20170816012615/http://g1.globo.com/politica/noticia/stj-mantem-condenacao-de-bolsonaro-por-ofensas-a-maria-do-rosario.ghtml,STF retira de Moro depoimentos de delatores da JBS sobre Lula e Mantega,http://web.archive.org/web/20170816012615/http://g1.globo.com/politica/noticia/stf-retira-de-moro-depoimentos-da-jbs-sobre-lula-e-mantega.ghtml,Comissão conclui votação de relatório e aprova 'distritão' e fundo eleitoral,http://web.archive.org/web/20170816012615/http://g1.globo.com/politica/noticia/comissao-conclui-votacao-de-relatorio-e-aprova-distritao-e-fundo-eleitoral.ghtml,Comissão do Senado aprova tornar crime mudança da meta fiscal no 2º semestre,http://web.archive.org/web/20170816012615/http://g1.globo.com/politica/noticia/comissao-do-senado-aprova-tornar-crime-mudanca-da-meta-fiscal-no-2-semestre.ghtml,Maia diz que 'hoje' não há votos para aprovar a reforma da Previdência,http://web.archive.org/web/20170816012615/http://g1.globo.com/politica/noticia/maia-diz-que-nao-ha-votos-para-aprovar-a-reforma-da-previdencia.ghtml
