date,1 - Título,1 - URL,2 - Título,2 - URL,3 - Título,3 - URL,4 - Título,4 - URL,5 - Título,5 - URL
"""2017-07-14T22:03:00.050Z""",Simone lembra pergunta a sexóloga e diz: 'Fiz certinho'  Cantora da dupla com Simaria questionou sexóloga do Altas Horas sobre forma que facilitasse 'dar a roda',http://web.archive.org/web/20170715000305/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/13/como-dar-a-roda-simone-lembra-pergunta-a-sexologa-e-diz-fiz-certinho.htm,Mulher nua tenta invadir carro em posto de gasolina em SP,http://web.archive.org/web/20170715000305/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/07/13/mulher-nua-tenta-invadir-carro-em-posto-e-choca-comerciantes-e-vizinhanca.htm,Relembre as bailarinas do Faustão que já posaram nuas,http://web.archive.org/web/20170715000305/https://entretenimento.uol.com.br/colunas/chico-barney/2017/07/14/relembre-todas-as-musas-do-faustao-que-ja-posaram-nuas.htm,"Reforma oficializa fraude, afirma procurador do Trabalho",http://web.archive.org/web/20170715000305/http://www1.folha.uol.com.br/mercado/2017/07/1901143-reforma-oficializa-fraude-diz-procurador-geral-do-trabalho.shtml,"Só provas podem sustentar Lula condenado, dizem ex-ministros",http://web.archive.org/web/20170715000305/https://noticias.uol.com.br/politica/ultimas-noticias/2017/07/14/so-provas-podem-sustentar-ou-nao-condenacao-de-lula-em-2-instancia-dizem-ex-ministros.htm
"""2017-07-15T21:54:00.090Z""",Dez vezes em que os famosos falaram sobre sua vida sexual  Cleo Pires e Simone mostraram que não têm vergonha em falar sobre sexo ou suas preferências na cama,http://web.archive.org/web/20170715235409/http://tvefamosos.uol.com.br/listas/sem-vergonha-dez-vezes-em-que-famosos-contaram-detalhes-da-vida-sexual.htm,Maior tragédia aérea do Brasil completa 10 anos,http://web.archive.org/web/20170715235409/https://noticias.uol.com.br/ultimas-noticias/bbc/2017/07/14/voo-jj-3054-as-licoes-da-maior-tragedia-da-aviacao-brasileira.htm,Relógio do Apocalipse nos vê perto de uma catástrofe como nunca,http://web.archive.org/web/20170715235409/https://noticias.uol.com.br/ciencia/ultimas-noticias/bbc/2017/07/14/o-que-e-o-relogio-do-apocalipse-e-por-que-ele-indica-que-desde-1953-nunca-estivemos-tao-perto-de-uma-catastrofe-global.htm,Demitido por acordo perde seguro e ganha metade da multa do FGTS,http://web.archive.org/web/20170715235409/http://economia.uol.com.br/noticias/redacao/2017/07/15/demitido-com-acordo-perde-seguro-desemprego-e-ganha-metade-da-multa-do-fgts.htm ,"""Emenda Lula"" quer barrar prisão oito meses antes de eleição",http://web.archive.org/web/20170715235409/https://noticias.uol.com.br/politica/ultimas-noticias/2017/07/15/emenda-lula-quer-impedir-candidatos-de-serem-presos-ate-8-meses-antes-das-eleicoes-diz-jornal.htm
"""2017-07-16T22:01:00.530Z""",Confira a classificação do campeonato Brasileiro  São Paulo tem apenas 12 pontos e segue na zona de rebaixamento; Grêmio está a 8 pontos do líder,http://web.archive.org/web/20170717000153/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,"Essas musas foram sucesso há 10, 20 e 30 anos; como estão hoje?",http://web.archive.org/web/20170717000153/https://tvefamosos.uol.com.br/album/2017/07/16/as-musas-de-1987-1997-2007-como-elas-eram-e-como-elas-estao.htm?foto=9,"""Fui escrava sexual"", diz vítima de suspeito de infectar mulheres",http://web.archive.org/web/20170717000153/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/07/16/por-medo-fui-escrava-sexual-diz-vitima-de-acusado-de-infectar-mulheres-com-hiv.htm,Palmeiras vira jogo e consegue ganhar em casa contra Vitória,http://web.archive.org/web/20170717000153/https://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/07/16/palmeiras-x-vitoria.htm,"Em clique raro, Fausto Silva aproveita férias ao lado da mulher",http://web.archive.org/web/20170717000153/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/15/em-clique-raro-fausto-silva-aproveita-ferias-ao-lado-da-mulher.htm
"""2017-07-17T22:06:00.010Z""","Mulher de Odebrecht se mantém ""com o que tem""  Desde a prisão do ex-presidente do grupo, Isabela Odebrecht visita o marido semanalmente em Curitiba",http://web.archive.org/web/20170718000601/http://www1.folha.uol.com.br/poder/2017/07/1901785-na-saude-na-doenca-e-na-prisao-a-rotina-da-mulher-de-marcelo-odebrecht.shtml,Confira a classificação do campeonato Brasileiro,http://web.archive.org/web/20170718000601/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,"Essas musas foram sucesso há 10, 20 e 30 anos; como estão hoje?",http://web.archive.org/web/20170718000601/https://tvefamosos.uol.com.br/album/2017/07/16/as-musas-de-1987-1997-2007-como-elas-eram-e-como-elas-estao.htm?foto=9,"No vale tudo por audiência, Silvio Santos exibe pianista pelada",http://web.archive.org/web/20170718000601/https://mauriciostycer.blogosfera.uol.com.br/2017/07/16/no-vale-tudo-por-audiencia-silvio-santos-exibe-pianista-pelada-rebolando/,Teto para todas as aposentadorias cortaria despesas em R$ 50 bi/ano,http://web.archive.org/web/20170718000601/http://www1.folha.uol.com.br/mercado/2017/07/1901494-teto-para-todas-as-aposentadorias-cortaria-despesas-em-r-50-biano.shtml
"""2017-07-18T22:07:00.280Z""",Corpos de casal sumido desde 1942 são achados na Suíça   Derretimento de geleira revelou os corpos dos suíços que haviam saído de casa e nunca mais retornaram,http://web.archive.org/web/20170719000728/https://noticias.uol.com.br/internacional/ultimas-noticias/2017/07/18/corpos-de-casal-sumido-desde-1942-sao-achados-lado-a-lado-e-emocionam-filha-de-79-anos.htm,8 celebridades que iniciaram a carreira em filmes adultos,http://web.archive.org/web/20170719000728/https://observatoriodocinema.bol.uol.com.br/listas/2017/07/8-celebridades-que-comecaram-suas-carreiras-em-filmes-adultos,Beira-Mar mantém tráfico na prisão 9 anos após ser condenado por Moro,http://web.archive.org/web/20170719000728/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/07/18/nove-anos-apos-ser-condenado-por-moro-beira-mar-repete-trafico-em-presidio-federal.htm,"Lula chama Sergio Moro de ""czar"" e diz que pode consertar o país",http://web.archive.org/web/20170719000728/https://noticias.uol.com.br/politica/ultimas-noticias/2017/07/18/lula-chama-moro-de-czar-afirma-que-dilma-errou-e-diz-que-pode-consertar-o-pais.htm,A 'gambiarra' da garota que morreu ao mexer com celular em banheira,http://web.archive.org/web/20170719000728/https://noticias.uol.com.br/internacional/ultimas-noticias/2017/07/17/policia-revela-gambiarra-de-garota-que-morreu-ao-tentar-mexer-em-celular-em-banheira.htm
"""2017-07-19T21:16:00.440Z""",Estrela faz ciência se esforçar para afastar hipótese de aliens  Pesquisadores detectaram sinais de rádio estranhos vindos de estrela a apenas 11 anos-luz da Terra,http://web.archive.org/web/20170719231644/http://mensageirosideral.blogfolha.uol.com.br/2017/07/19/sinal-de-radio-vindo-de-ross-128-estrela-a-11-anos-luz-de-distancia-intriga-astronomos/,Dani Souza viaja com 23 malas; uma delas custa R$ 13 mil?,http://web.archive.org/web/20170719231644/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/18/dani-souza-viaja-com-23-malas-entre-elas-uma-de-cerca-de-r-13-mil.htm,"Dançarina pelada rebate críticas: ""Silvio enxergou minha arte""",http://web.archive.org/web/20170719231644/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/18/dancarina-pelada-rebate-criticas-silvio-enxergou-minha-arte.htm,TV e nudes motivam mulheres a passarem por operação na vagina,http://web.archive.org/web/20170719231644/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/07/19/o-padrao-de-beleza-chegou-a-vagina.htm ,Canal Sexy Hot lança primeira série nacional de sexo explícito,http://web.archive.org/web/20170719231644/http://noticiasdatv.uol.com.br/noticia/televisao/canal-sexy-hot-lanca-primeira-serie-nacional-de-sexo-explicito-15949
"""2017-07-20T22:59:00.320Z""",Ricco: Evaristo Costa não renovará com a Globo  Apresentador do Jornal Hoje planeja tirar um ano de folga e ficar no exterior com a família,http://web.archive.org/web/20170721005932/https://tvefamosos.uol.com.br/colunas/flavio-ricco/2017/07/19/evaristo-costa-nao-vai-renovar-com-a-tv-globo.htm,Jovem que usa bolsa para fezes conta como recuperou vida sexual,http://web.archive.org/web/20170721005932/https://estilo.uol.com.br/comportamento/noticias/bbc/2017/07/20/como-britanica-que-carrega-bolsa-pos-colostomia-recuperou-vida-sexual-e-ajudou-outras-mulheres.htm,A vida da mulher que substituiu marido após tragédia da Chape,http://web.archive.org/web/20170721005932/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/07/19/a-vida-da-mulher-que-substituiu-o-marido-apos-tragedia-da-chape.htm,"Chester Bennington, vocalista do Linkin Park, é encontrado morto",http://web.archive.org/web/20170721005932/https://musica.uol.com.br/noticias/redacao/2017/07/20/vocalista-do-linkin-park-chester-bennington-e-encontrado-morto-diz-site.htm,Lula tem R$ 9 mi em aposentadoria bloqueados pela Justiça,http://web.archive.org/web/20170721005932/http://www1.folha.uol.com.br/poder/2017/07/1902887-novo-bloqueio-da-justica-atinge-r-9-milhoes-do-ex-presidente-lula.shtml
"""2017-07-21T21:55:00.020Z""","""Fui estuprado pelo meu irmão por 17 anos"", conta homem  Realidade da vítima não é exceção em bairros do extremo sul de São Paulo, de acordo com dados da SSP",http://web.archive.org/web/20170721235502/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/07/21/fui-estuprado-pelo-meu-irmao-desde-os-9-anos-diz-ex-seguranca-de-31-anos.htm,Brasileira tenta visitar amigos na Irlanda e é mandada para a prisão,http://web.archive.org/web/20170721235502/http://www1.folha.uol.com.br/cotidiano/2017/07/1903164-brasileira-tenta-visitar-amigos-na-irlanda-e-e-mandada-para-a-prisao.shtml,Trabalhador pode ter que pagar por custos de processos atuais,http://web.archive.org/web/20170721235502/http://www1.folha.uol.com.br/mercado/2017/07/1903057-com-reforma-trabalhador-pode-ter-que-pagar-custos-de-processos-atuais.shtml,Jovem usa bolsa para fezes e conta como recuperou sua vida sexual,http://web.archive.org/web/20170721235502/https://estilo.uol.com.br/comportamento/noticias/bbc/2017/07/20/como-britanica-que-carrega-bolsa-pos-colostomia-recuperou-vida-sexual-e-ajudou-outras-mulheres.htm,"Toda vez que filho sai de férias com Ronaldo, Milene faz promessa",http://web.archive.org/web/20170721235502/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/21/milene-domingues-faz-promessa-quando-o-filho-passa-ferias-com-o-pai-ronaldo.htm
"""2017-07-22T23:38:00.100Z""","'Ver minha perna definhando é assustador', relata Thaísa  Central da seleção de vôlei enfrenta drama pessoal na recuperação da lesão mais grave de sua carreira",http://web.archive.org/web/20170723013810/http://espnw.espn.uol.com.br/thaisa-conta-seu-drama-ver-minha-perna-definhando-e-assustador/,Eduardo Costa vira piada na web após vídeo com namorada,http://web.archive.org/web/20170723013810/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/21/eduardo-costa-vira-piada-na-web-apos-video-de-carrao-com-namorada.htm,Como uma rede de tráfico levou 33 brasileiras à prostituição na Itália,http://web.archive.org/web/20170723013810/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/07/22/-200-por-garota-como-uma-rede-de-trafico-do-rn-levou-33-brasileiras-para-prostituicao-na-italia.htm,"Delação de Marcos Valério atinge FHC, Lula e Aécio",http://web.archive.org/web/20170723013810/http://www1.folha.uol.com.br/poder/2017/07/1903384-delacao-de-marcos-valerio-atinge-fhc-lula-e-aecio.shtml,Moro poupa de bloqueio caminhonete de Lula furtada em 2002,http://web.archive.org/web/20170723013810/http://www1.folha.uol.com.br/poder/2017/07/1903403-moro-poupa-de-bloqueio-poderosa-caminhonete-de-lula-furtada-em-2002.shtml
"""2017-07-23T22:47:00.510Z""","Neymar faz golaço, e Barça vence no 1º jogo da temporada  Craque fez dois gols e foi o nome do primeiro tempo, quando a equipe catalã usou titulares contra Juventus",http://web.archive.org/web/20170724004751/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/07/22/juventus-x-barcelona.htm,A internet quer saber: O que Dilma está fazendo no joelho da Gracy?,http://web.archive.org/web/20170724004751/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/22/gracyanne-posta-foto-sensual-mas-internautas-so-enxergam-dilma-rousseff.htm,Sertanejo Eduardo Costa vira piada na web após vídeo com namorada,http://web.archive.org/web/20170724004751/https://tvefamosos.uol.com.br/noticias/redacao/2017/07/21/eduardo-costa-vira-piada-na-web-apos-video-de-carrao-com-namorada.htm,"'O riquinho não sou eu', afirma Alckmin sobre aposentadoria de Lula",http://web.archive.org/web/20170724004751/http://jovempan.uol.com.br/programas/jornal-da-manha/alckmin-rebate-critica-de-lula-r-9-milhoes-para-aposentadoria-o-riquinho-nao-sou-eu.html,"Suingue: ""Eu e meu marido passamos férias em resorts eróticos""",http://web.archive.org/web/20170724004751/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/07/22/eu-e-meu-marido-passamos-nossas-ferias-em-resorts-liberais.htm
