date,1 - Título,1 - URL,1 - Tema,2 - Título,2 - URL,2 - Tema,3 - Título,3 - URL,3 - Tema,4 - Título,4 - URL,4 - Tema,5 - Título,5 - URL,5 - Tema
"""2017-09-09T21:06:02.000Z""","O que eram os flashes no céu do México durante o terremoto?  Conhecidas desde os anos 1600, as ""luzes de terremoto"" surgem devido a movimentos em camadas do solo",http://web.archive.org/web/20170909230602/https://noticias.uol.com.br/ultimas-noticias/bbc/2017/09/08/o-que-eram-os-misteriosos-flashes-de-luz-vistos-no-ceu-do-mexico-durante-o-terremoto.htm,noticias#ultimas-noticias#bbc,"Janot pede prisão de Joesley Batista, Saud e ex-procurador Miller",http://web.archive.org/web/20170909230602/https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/09/08/janot-pede-prisao-de-joesley-saud-e-ex-procurador-miller.htm,noticias#ultimas-noticias#agencia-estado,"Doente, Joaquim Roriz tem perna amputada e já não reconhece amigos",http://web.archive.org/web/20170909230602/http://congressoemfoco.uol.com.br/noticias/ex-governador-do-df-roriz-enfrenta-diabetes-amputacao-de-perna-e-nao-reconhece-amigos/,congressoemfoco#noticias#ex-governador-do-df-roriz-enfrenta-diabetes-amputacao-de-perna-e-nao-reconhece-amigos,Brasileiros na rota do Irma se preparam para o pior nos EUA,http://web.archive.org/web/20170909230602/http://www1.folha.uol.com.br/mundo/2017/09/1917049-brasileiros-na-regiao-que-sera-atingida-pelo-irma-se-preparam-para-o-pior.shtml,www1#mundo#2017,Fontenelle se vinga de ex-marido que faltou no 1º aniversário do filho,http://web.archive.org/web/20170909230602/https://estilo.uol.com.br/noticias/redacao/2017/09/08/fontenelle-se-vinga-de-ex-que-faltou-no-primeiro-aniversario-do-filho.htm,estilo#noticias#redacao
"""2017-09-10T21:11:04.000Z""","Furacão Irma causa destruição na Flórida; 1 milhão está sem luz  Ao atingir o arquipélago de Florida Keys na manhã deste domingo, furacão recuperou a intensidade",http://web.archive.org/web/20170910231104/https://noticias.uol.com.br/internacional/ultimas-noticias/2017/09/10/a-horas-do-auge-do-furacao-irma-florida-ja-tem-milhares-sem-luz-e-inundacoes.htm,noticias#internacional#ultimas-noticias,"Fachin decreta prisão de Joesley e Saud, delatores da JBS",http://web.archive.org/web/20170910231104/http://www1.folha.uol.com.br/poder/2017/09/1917233-fachin-decreta-prisao-de-joesley-e-saud-delatores-da-jbs.shtml ,www1#poder#2017,Furacão Irma chega ao estreito da Flórida e deve ganhar força,http://web.archive.org/web/20170910231104/http://www1.folha.uol.com.br/mundo/2017/09/1917201-furacao-irma-chega-ao-estreito-da-florida-e-deve-ganhar-forca.shtml,www1#mundo#2017,"""Parei de brigar com minhas coxas grossas"", diz Paolla Oliveira",http://web.archive.org/web/20170910231104/https://estilo.uol.com.br/vida-saudavel/noticias/redacao/2017/09/09/parei-de-brigar-com-minhas-coxas-grossas-diz-paolla-oliveira.htm,estilo#vida-saudavel#noticias,Veja como fica a classificação do Brasileiro após os jogos de sábado,http://web.archive.org/web/20170910231104/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos
"""2017-09-11T22:20:07.000Z""","Pastor compara Nossa Senhora de Aparecida a Coca-Cola  Agenor Duque, da Igreja Plenitude do Trono de Deus, usou garrafa para zombar da devoção à imagem",http://web.archive.org/web/20170912002007/https://tvefamosos.uol.com.br/noticias/ooops/2017/09/11/pastor-compara-nossa-senhora-a-garrafa-de-coca-cola-e-revolta-em-catolicos.htm,tvefamosos#noticias#ooops,Lula pode ser preso ao depor na quarta-feira para Sergio Moro?,http://web.archive.org/web/20170912002007/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/11/lula-pode-ser-preso-na-quarta-feira-por-moro-advogados-respondem.htm,noticias#politica#ultimas-noticias,Um mistério: por que a água do mar recua antes de um furacão chegar,http://web.archive.org/web/20170912002007/https://noticias.uol.com.br/ultimas-noticias/bbc/2017/09/11/o-mar-secou-por-que-a-agua-se-retrai-misteriosamente-antes-da-chegada-de-um-furacao.htm,noticias#ultimas-noticias#bbc,Veja classificação do Brasileiro após os jogos de domingo,http://web.archive.org/web/20170912002007/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,"Um ano após morte de colega, Camila Pitanga diz: ""Estou em paz""",http://web.archive.org/web/20170912002007/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/11/precisava-de-um-ano-sabatico-revela-camila-pitanga.htm,tvefamosos#noticias#redacao
"""2017-09-12T21:47:44.000Z""",Gilmar Mendes está convicto  de que foi gravado por Joesley  Executivos da J&F; nunca desmentiram que gravaram o ministro no período em que negociavam delação premiada,http://web.archive.org/web/20170912234744/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/09/1917491-gilmar-mendes-diz-estar-convicto-de-que-foi-gravado-por-joesley.shtml,www1#colunas#monicabergamo,"Só na fita isolante: na laje que fisgou Anitta, a busca pela marca perfeita",http://web.archive.org/web/20170912234744/https://www.uol/estilo/especiais/erika-bronze-da-cor-do-brasil.htm,www#estilo#especiais,Javalis destroem plantações e revoltam produtores rurais em MT,http://web.archive.org/web/20170912234744/http://www1.folha.uol.com.br/cotidiano/2017/09/1917626-excursoes-noturnas-de-javalis-destroem-plantacoes-e-revoltam-agricultores-em-mt.shtml,www1#cotidiano#2017,"""Não sou homem nem mulher e tenho 7 namorados"", diz trans",http://web.archive.org/web/20170912234744/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/12/nao-sou-homem-nem-mulher-e-tenho-7-namorados-conta-trans-nao-binario.htm,estilo#comportamento#noticias,"Após sanções, Coreia do Norte diz que EUA sentirão 'a maior dor'",http://web.archive.org/web/20170912234744/http://www1.folha.uol.com.br/mundo/2017/09/1917682-apos-novas-sancoes-coreia-do-norte-diz-que-eua-sentirao-a-maior-dor.shtml,www1#mundo#2017
"""2017-09-13T21:08:55.000Z""",Garotinho é preso durante programa de rádio no Rio  Ex-governador é réu em processo que apura uso de programa assistencial para a compra de votos em Campos,http://web.archive.org/web/20170913230855/http://congressoemfoco.uol.com.br/noticias/garotinho-e-preso-pela-segunda-vez-em-menos-de-um-ano/,congressoemfoco#noticias#garotinho-e-preso-pela-segunda-vez-em-menos-de-um-ano,"10 anos de Tropa de Elite: onde está André Ramiro, o Aspira?",http://web.archive.org/web/20170913230855/https://cinema.uol.com.br/noticias/redacao/2017/09/13/do-aspira-de-tropa-de-elite-ao-cinema-latino-por-onde-anda-andre-ramiro.htm,cinema#noticias#redacao,Confira 15 novelas que a Rede Globo prefere nem lembrar,http://web.archive.org/web/20170913230855/https://nilsonxavier.blogosfera.uol.com.br/2017/09/13/15-novelas-problematicas-que-a-globo-prefere-esquecer/,nilsonxavier#2017#09,Dormi com o sogro: confira histórias de motel que 'deram ruim',http://web.archive.org/web/20170913230855/https://estilo.uol.com.br/comportamento/listas/dormi-com-o-sogro-e-cobraram-camisinha-historias-de-motel-que-deram-ruim.htm,estilo#comportamento#listas,"Lula depõe e, ao final, pergunta se terá juiz imparcial; Moro diz que sim",http://web.archive.org/web/20170913230855/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/13/moro-encerra-interrogatorio-de-lula-em-processo-sobre-terreno.htm,noticias#politica#ultimas-noticias
"""2017-09-14T21:23:46.000Z""","Dormi com o sogro: histórias de motel que 'deram ruim'  Aventuras sexuais foram atrapalhadas por latidos, problema na maquina do cartão e mais situações inesperadas",http://web.archive.org/web/20170914232346/https://estilo.uol.com.br/comportamento/listas/dormi-com-o-sogro-e-cobraram-camisinha-historias-de-motel-que-deram-ruim.htm,estilo#comportamento#listas,Ciro: Palocci derruba narrativa de 'inimigo externo' de Lula,http://web.archive.org/web/20170914232346/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/12/ciro-gomes-diz-que-palocci-derruba-narrativa-de-inimigo-externo-de-lula.htm,noticias#politica#ultimas-noticias,Lista vazada tira surpresa da estreia de A Fazenda 9,http://web.archive.org/web/20170914232346/https://tvefamosos.uol.com.br/a-fazenda/a-fazenda-9/noticias/redacao/2017/09/12/a-fazenda-9-estreia-veja-quem-sao-os-participantes.htm,tvefamosos#a-fazenda#a-fazenda-9,PF prende irmão de Joesley por lucrar com delação ao Supremo,http://web.archive.org/web/20170914232346/http://www1.folha.uol.com.br/poder/2017/09/1917994-pf-prende-wesley-batista-em-sao-paulo.shtml,www1#poder#2017,10 personagens feios das séries cujos atores são bonitos na vida real,http://web.archive.org/web/20170914232346/https://observatoriodocinema.bol.uol.com.br/listas/2017/09/10-personagens-feios-das-series-cujos-atores-sao-bonitos-na-vida-real,observatoriodocinema#listas#2017
"""2017-09-15T22:00:42.000Z""","Estranha criatura é encontrada em praia após furacão  Animal com dentes afiados, que estava no Texas, foi identificado por biólogo como uma espécie de enguia",http://web.archive.org/web/20170916000042/https://noticias.uol.com.br/ultimas-noticias/bbc/2017/09/14/a-estranha-criatura-de-dentes-afiados-encontrada-em-praia-do-texas-apos-passagem-de-furacao.htm,noticias#ultimas-noticias#bbc,Ana faturava R$ 120 mil por mês  com tráfico; hoje tem dois empregos,http://web.archive.org/web/20170916000042/http://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/15/ela-faturava-r-120-mil-por-mes-com-trafico-e-hoje-sobrevive-com-2-empregos.htm,estilo#comportamento#noticias,Palocci diz ter feito entregas de dinheiro vivo a Lula,http://web.archive.org/web/20170916000042/http://www1.folha.uol.com.br/poder/2017/09/1918754-palocci-diz-ter-feito-entregas-de-dinheiro-vivo-a-lula.shtml,www1#poder#2017,"Thaisa, do vôlei, conta como preconceito moldou personalidade",http://web.archive.org/web/20170916000042/https://www.uol/esporte/especiais/entrevista---thaisa.htm,www#esporte#especiais,"Sem ser consultado, Alckmin reprovou post com imagem em fila",http://web.archive.org/web/20170916000042/https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/09/15/sucesso-nas-redes-sociais-foto-irrita-alckmin.htm,noticias#ultimas-noticias#agencia-estado
"""2017-09-16T22:28:19.000Z""",Morre o repórter e apresentador Marcelo Rezende aos 65 anos   Jornalista não resistiu após lutar durante quatro meses contra um câncer no pâncreas e no fígado,http://web.archive.org/web/20170917002819/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/16/morre-o-jornalista-marcelo-rezende-aos-65-anos-apos-luta-contra-o-cancer.htm,tvefamosos#noticias#redacao,Papai e Mamãe é uma das posições sexuais mais perigosas,http://web.archive.org/web/20170917002819/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/16/papai-e-mamae-e-uma-das-posicoes-mais-perigosas-na-hora-do-sexo-confira.htm,estilo#comportamento#noticias,5 coisas que Carol Dieckmann descobriu sobre a vida em Miami,http://web.archive.org/web/20170917002819/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/15/5-coisas-que-carolina-dieckmann-descobriu-morando-e-miami.htm,estilo#comportamento#noticias,Alckmin se exalta e grita com deputado sobre salário,http://web.archive.org/web/20170917002819/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/16/alckmin-se-exalta-e-grita-com-deputado-durante-evento-interior.htm,noticias#politica#ultimas-noticias,"'Adeus, Lula' é um filme sobre implosão, separação e pulverização",http://web.archive.org/web/20170917002819/http://www1.folha.uol.com.br/colunas/demetriomagnoli/2017/09/1919010-adeus-lula-e-um-filme-sobre-implosao-separacao-e-pulverizacao.shtml,www1#colunas#demetriomagnoli
"""2017-09-17T23:29:38.000Z""",Apresentador de afiliada da Globo é vítima de bala perdida  Jornalista havia deixado emissora e seguia para casa quando ficou no fogo cruzado entre polícia e bandidos,http://web.archive.org/web/20170918012938/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/17/apresentador-de-afiliada-da-globo-e-vitima-de-bala-perdida-estado-e-grave.htm,tvefamosos#noticias#redacao,Confira como está a classificação do Brasileirão após os jogos de sábado,http://web.archive.org/web/20170918012938/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Namorada de Marcelo Rezende compartilha último momento,http://web.archive.org/web/20170918012938/http://caras.uol.com.br/tv/namorada-de-marcelo-rezende-emociona-fas-ao-compartilhar-momento-final-com-o-apresentador,caras#tv#namorada-de-marcelo-rezende-emociona-fas-ao-compartilhar-momento-final-com-o-apresentador,Velório de Marcelo Rezende tem brinde e emoção dos fãs,http://web.archive.org/web/20170918012938/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/17/velorio-de-marcelo-rezende-tem-brinde-de-familiares-e-emocao-dos-fas.htm,tvefamosos#noticias#redacao,Corinthians vence o Vasco com gol de mão e aumenta vantagem,http://web.archive.org/web/20170918012938/https://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/09/17/corinthians-x-vasco.htm,esporte#futebol#campeonatos
"""2017-09-18T22:40:05.000Z""","Dormi com o sogro: histórias de motel que 'deram ruim'  Aventuras sexuais foram atrapalhadas por latidos, problema na maquina do cartão e mais situações inesperadas",http://web.archive.org/web/20170919004005/https://estilo.uol.com.br/comportamento/listas/dormi-com-o-sogro-e-cobraram-camisinha-historias-de-motel-que-deram-ruim.htm,estilo#comportamento#listas,Ciro: Palocci derruba narrativa de 'inimigo externo' de Lula,http://web.archive.org/web/20170919004005/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/12/ciro-gomes-diz-que-palocci-derruba-narrativa-de-inimigo-externo-de-lula.htm,noticias#politica#ultimas-noticias,Lista vazada tira surpresa da estreia de A Fazenda 9,http://web.archive.org/web/20170919004005/https://tvefamosos.uol.com.br/a-fazenda/a-fazenda-9/noticias/redacao/2017/09/12/a-fazenda-9-estreia-veja-quem-sao-os-participantes.htm,tvefamosos#a-fazenda#a-fazenda-9,PF prende irmão de Joesley por lucrar com delação ao Supremo,http://web.archive.org/web/20170919004005/http://www1.folha.uol.com.br/poder/2017/09/1917994-pf-prende-wesley-batista-em-sao-paulo.shtml,www1#poder#2017,10 personagens feios das séries cujos atores são bonitos na vida real,http://web.archive.org/web/20170919004005/https://observatoriodocinema.bol.uol.com.br/listas/2017/09/10-personagens-feios-das-series-cujos-atores-sao-bonitos-na-vida-real,observatoriodocinema#listas#2017
"""2017-09-19T21:34:41.000Z""","Na ONU, Trump ameaça ""destruir a Coreia do Norte""  Em seu 1º discurso na Assembleia Geral, o Presidente dos EUA defendeu a ideia de ""América em primeiro lugar""",http://web.archive.org/web/20170919233441/http://uol.com/bbkjcK,uol#bbkjcK#undefined,"Em SP, invasão causa solidariedade, medo e até chance de novo negócio",http://web.archive.org/web/20170919233441/http://www1.folha.uol.com.br/cotidiano/2017/09/1919711-megainvasao-leva-medo-solidariedade-e-ate-chance-de-novo-negocio-no-abc.shtml,www1#cotidiano#2017,Atriz pornô conta rotina de trabalho e diz que já teve orgasmo em cena,http://web.archive.org/web/20170919233441/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/08/atriz-porno-revela-rotina-de-trabalho-e-diz-que-ja-gozou-em-cena.htm,estilo#comportamento#noticias,"""Tentando me curar"", diz Fê Gentil após decisão sobre gays",http://web.archive.org/web/20170919233441/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/18/fernanda-gentil-reage-com-bom-humor-apos-decisao-polemica-da-justica.htm,tvefamosos#noticias#redacao,"Após fiasco da Globo, ator muda de nome e 'renasce' na MTV",http://web.archive.org/web/20170919233441/http://noticiasdatv.uol.com.br/noticia/celebridades/apos-fiasco-da-globo-ator-muda-de-nome-e-renasce-na-mtv-e-bom-ouvir-elogios-16822,noticiasdatv#noticia#celebridades
"""2017-09-20T21:48:30.000Z""","Análise: reação de Kim a ameaças dá abertura a desastre  Trump vem recorrendo à retórica do ""cachorro louco"", adotada por Nixon nos anos 70 contra o Vietnã",http://web.archive.org/web/20170920234830/http://www1.folha.uol.com.br/mundo/2017/09/1920051-reacao-de-kim-jong-un-a-ameacas-de-trump-da-abertura-a-desastre.shtml,www1#mundo#2017,Neymar e Hamilton 'causam muito na balada' em Londres,http://web.archive.org/web/20170920234830/https://estilo.uol.com.br/noticias/redacao/2017/09/19/neymar-e-lewis-hamilton-caem-na-farra-com-modelos-em-londres.htm,estilo#noticias#redacao,Ivana da vida real é mãe e namora homem hétero,http://web.archive.org/web/20170920234830/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/20/ivan-da-vida-real-e-mae-e-namora-com-um-homem-hetero-conheca-tabs-oliveira.htm,estilo#comportamento#noticias,"5 anos do meme: por onde anda a Luiza ""que estava no Canadá""?",http://web.archive.org/web/20170920234830/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/20/luiza-que-esta-no-canada-deixa-a-fama-e-lembra-de-propostas-estranhas.htm,tvefamosos#noticias#redacao,Janot chama Joesley de bandido e diz não ter criminalizado a política,http://web.archive.org/web/20170920234830/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/20/janot-chama-joesley-de-bandido-e-nega-ter-criminalizado-a-politica.htm,noticias#politica#ultimas-noticias
"""2017-09-21T21:50:45.000Z""","William Bonner vai trabalhar de cadeira de rodas na Globo  Bonner quebrou o pé no dia 5, quando corria na Lagoa Rodrigo de Freitas, no Rio de Janeiro, e pisou em um buraco",http://web.archive.org/web/20170921235045/http://noticiasdatv.uol.com.br/noticia/televisao/william-bonner-vai-trabalhar-de-cadeira-de-rodas-e-fica-malvisto-na-globo--16910,noticiasdatv#noticia#televisao,Lula tem parecer favorável do MP sobre suspeição de Moro,http://web.archive.org/web/20170921235045/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/20/mpf-da-parecer-favoravel-a-lula-em-recurso-que-pede-a-suspeicao-de-moro.htm,noticias#politica#ultimas-noticias,Homem confessa ter cortado pescoço de britânica no Amazonas,http://web.archive.org/web/20170921235045/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/09/21/homem-confessa-ter-cortado-pescoco-de-britanica-no-am-quatro-suspeitos-sao-presos.htm,noticias#cotidiano#ultimas-noticias,Governo avalia se irá adotar horário de verão neste ano,http://web.archive.org/web/20170921235045/http://www1.folha.uol.com.br/cotidiano/2017/09/1920372-governo-avalia-se-ira-ou-nao-adotar-horario-de-verao-neste-ano.shtml,www1#cotidiano#2017,"Opinião: O que faltava, não falta mais, golpismo militar retoma tradição",http://web.archive.org/web/20170921235045/http://www1.folha.uol.com.br/colunas/janiodefreitas/2017/09/1920345-golpismo-militar-retoma-sua-tradicao.shtml,www1#colunas#janiodefreitas
"""2017-09-22T22:12:09.000Z""","Jerry Lewis tirou de testamento seis filhos do 1º casamento  Os bens do ator e comediante serão repassados para sua viúva, SanDee Pitnick, com quem se casou em 1983",http://web.archive.org/web/20170923001209/https://cinema.uol.com.br/noticias/redacao/2017/09/22/jerry-lewis-exclui-do-testamento-seis-filhos-do-primeiro-casamento.htm,cinema#noticias#redacao,Ex-médico Farah Jorge Farah é encontrado morto em SP,http://web.archive.org/web/20170923001209/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/09/22/ex-medico-condenado-por-matar-e-esquartejar-paciente-e-encontrado-morto-em-casa.htm,noticias#cotidiano#ultimas-noticias,Mulheres contam o que gostam de escutar na hora do sexo,http://web.archive.org/web/20170923001209/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/09/21/mulheres-contam-o-que-gostam-de-escutar-na-hora-do-sexo.htm,estilo#comportamento#noticias,"Ex-apresentadora do JN, Valéria Monteiro quer disputar Presidência",http://web.archive.org/web/20170923001209/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/22/ex-apresentadora-do-jn-valeria-monteiro-lanca-candidatura-a-presidencia.htm,tvefamosos#noticias#redacao,"Lula ficou ""preocupado"" com fala sobre intervenção militar",http://web.archive.org/web/20170923001209/https://noticias.uol.com.br/politica/ultimas-noticias/2017/09/21/lula-ficou-preocupado-com-fala-sobre-intervencao-militar-dizem-petistas.htm,noticias#politica#ultimas-noticias
"""2017-09-23T22:22:16.000Z""","Zilu apresenta novo namorado e diz: ""Solidão nunca mais""   Eleito da ex-mulher de Zezé é o empresário de jogadores de futebol Marco Antonio Teles",http://web.archive.org/web/20170924002216/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/22/zilu-se-declara-ao-novo-namorado.htm,tvefamosos#noticias#redacao,Ney Matogrosso e Nação Zumbi juntos causa estranheza,http://web.archive.org/web/20170924002216/https://musica.uol.com.br/noticias/redacao/2017/09/22/internautas-estranham-tom-em-show-de-ney-com-nacao-zumbi-no-rock-in-rio.htm,musica#noticias#redacao,"Ex-apresentadora do JN, Valéria Monteiro quer disputar Presidência",http://web.archive.org/web/20170924002216/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/22/ex-apresentadora-do-jn-valeria-monteiro-lanca-candidatura-a-presidencia.htm,tvefamosos#noticias#redacao,Revista põe 4 camisas do futebol brasileiro entre mais belas da história,http://web.archive.org/web/20170924002216/http://navitrine.blogosfera.uol.com.br/2017/09/22/revista-poe-4-camisas-do-futebol-brasileiro-entre-as-mais-belas-da-historia/,navitrine#2017#09,Como é a rotina dos amigos que Jesus levou à Inglaterra,http://web.archive.org/web/20170924002216/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/09/22/quem-sao-os-parcas-que-gjesus-levou-a-inglaterra-ele-nos-ajudou.htm,esporte#futebol#ultimas-noticias
"""2017-09-24T21:58:36.000Z""","Corinthians arranca empate e frustra São Paulo em clássico  Petros abriu o placar para o tricolor, mas Clayson marcou o do líder do campeonato aos 32min do 2º tempo",http://web.archive.org/web/20170924235836/http://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/09/24/sao-paulo-x-corinthians.htm,esporte#futebol#campeonatos,Veja como está seu time na tabela de classificação do Brasileiro,http://web.archive.org/web/20170924235836/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Volta de antigos membros salvam Guns da voz desastrosa de Axl,http://web.archive.org/web/20170924235836/https://musica.uol.com.br/noticias/redacao/2017/09/24/guns-voz-de-axl-falha-e-solos-de-slash-brilham-em-show-de-quase-3-horas.htm,musica#noticias#redacao,"Noite dos famosos tem pegação, disfarces e fuga de assédio",http://web.archive.org/web/20170924235836/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/24/famosos-tem-noite-com-pegacao-disfarces-e-desculpas-para-fugir-do-assedio.htm,tvefamosos#noticias#redacao,Função oculta no iPhone indica se você precisa trocar bateria,http://web.archive.org/web/20170924235836/https://tecnologia.uol.com.br/noticias/redacao/2017/09/24/funcao-escondida-no-iphone-indica-se-voce-precisa-trocar-bateria-do-celular.htm,tecnologia#noticias#redacao
"""2017-09-25T23:39:51.000Z""","SBT é processado por brincadeira de Silvio com Maisa  Na ocasião, Silvio sugeriu que a jovem de 15 anos namorasse o apresentador Dudu Camargo, 19",http://web.archive.org/web/20170926013951/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/09/1921100-sbt-e-processado-por-brincadeira-de-silvio-santos-com-maisa.shtml,www1#colunas#monicabergamo,Veja como está seu time na tabela do Campeonato Brasileiro,http://web.archive.org/web/20170926013951/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,"Reconhecemos o que Luciana fez por ele, dizem filhos de Rezende",http://web.archive.org/web/20170926013951/https://tvefamosos.uol.com.br/noticias/ooops/2017/09/24/reconhecemos-o-que-luciana-fez-por-nosso-pai-diz-filho-de-marcelo-rezende.htm,tvefamosos#noticias#ooops,Coreia do Norte acusa Estados Unidos de declararem guerra,http://web.archive.org/web/20170926013951/https://noticias.uol.com.br/ultimas-noticias/reuters/2017/09/25/coreia-do-norte-acusa-eua-de-declarar-guerra-diz-que-pode-tomar-contramedidas.htm,noticias#ultimas-noticias#reuters,Cerco da Rocinha fez Rogério 157 desistir de rendição,http://web.archive.org/web/20170926013951/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/09/25/rogerio-157-negociou-rendicao-mas-desistiu-apos-cerco-militar-a-rocinha-diz-pf.htm,noticias#cotidiano#ultimas-noticias
"""2017-09-26T22:45:20.000Z""",Corpo musculoso de Gracyanne Barbosa 'choca' internautas  Bumbum e coxas chamaram a atenção na foto de microlingerie postada no Instagram pela mulher do cantor Belo,http://web.archive.org/web/20170927004520/https://tvefamosos.uol.com.br/noticias/redacao/2017/09/25/gracyanne-posa-de-microlingerie-e-choca-com-corpo-extremamente-musculoso.htm,tvefamosos#noticias#redacao,Lava Jato: Defesa de Lula dá recibos com datas inexistentes,http://web.archive.org/web/20170927004520/http://jconline.ne10.uol.com.br/canal/politica/nacional/noticia/2017/09/26/defesa-de-lula-apresentou-a-moro-recibos-de-aluguel-com-datas-inexistentes-308650.php,jconline#canal#politica,Aluno branco que usava cota para negros na UFMG vai sair do curso,http://web.archive.org/web/20170927004520/http://www1.folha.uol.com.br/educacao/2017/09/1921835-aluno-branco-que-usava-cota-para-negros-na-ufmg-vai-desistir-de-curso.shtml,www1#educacao#2017,Até diretor aparece para encher cenário do Jornal Nacional,http://web.archive.org/web/20170927004520/http://noticiasdatv.uol.com.br/noticia/televisao/ate-diretor-da-globo-vira-figurante-para-encher-o-cenario-do-jornal-nacional--16982,noticiasdatv#noticia#televisao,"Autor de Pai Rico, Pai Pobre ofende plateia durante palestra em SP",http://web.archive.org/web/20170927004520/https://economia.uol.com.br/noticias/redacao/2017/09/26/palestra-com-autor-de-pai-rico-pai-pobre-tem-ofensa-a-plateia-e-vaias.htm,economia#noticias#redacao
"""2017-09-27T22:23:42.000Z""","Estupradores usam aplicativos de namoro para atacar mulheres  Para conquistar a confiança das vítimas, homens chegam até a fornecer números de RG e CPF falsos",http://web.archive.org/web/20170928002342/http://www1.folha.uol.com.br/cotidiano/2017/09/1922031-estupradores-usam-aplicativos-de-namoro-para-atacar-mulheres.shtml,www1#cotidiano#2017,Neto se irrita com fala na ESPN: 'Não vou lá nunca mais',http://web.archive.org/web/20170928002342/https://uolesportevetv.blogosfera.uol.com.br/2017/09/26/neto-se-irrita-com-comentario-na-espn-brasil-e-cobra-por-saida-de-trajano/,uolesportevetv#2017#09,"Com Força Aérea pífia, Kim Jong-un aposta em mísseis e bomba atômica",http://web.archive.org/web/20170928002342/http://www1.folha.uol.com.br/mundo/2017/09/1922100-com-forca-aerea-pifia-coreia-do-norte-aposta-em-misseis-e-bomba-atomica.shtml,www1#mundo#2017,"Axl Rose embarangou, é verdade, mas o que você tem com isso?",http://web.archive.org/web/20170928002342/https://ninalemos.blogosfera.uol.com.br/2017/09/27/caso-axl-rose-viramos-sommeliers-de-envelhecimento-alheio/,ninalemos#2017#09,"Neymar e Cavani marcam, e PSG vence Bayern por 3 a 0",http://web.archive.org/web/20170928002342/https://esporte.uol.com.br/futebol/campeonatos/liga-dos-campeoes/ultimas-noticias/2017/09/27/psg-x-bayern-de-munique.htm,esporte#futebol#campeonatos
